window_length_fraction,hop_fraction,window_function,SS_time,SS_treatment,SS_sex,SS_order,SS_residuals,p_time,p_treatment,p_sex,p_order
0.1,0.9,hann,9.40294771755625,4.193504687996425,6.774907266464618,5.9803139464800505,78.37076466304364,0.000999000999000999,0.028971028971028972,0.000999000999000999,0.5854145854145855
0.1,0.9,blackman,12.524562631889747,4.022092358160947,6.509332418056878,4.924178509947373,78.61075948664956,0.000999000999000999,0.023976023976023976,0.000999000999000999,0.8571428571428571
0.1,0.8,boxcar,5.808173359735016,3.783158228865556,7.691646095130829,11.410697349865426,74.43876117291262,0.000999000999000999,0.025974025974025976,0.000999000999000999,0.007992007992007992
0.1,0.8,hann,7.692549039547904,4.572170462233351,7.514913177065778,7.403685318190707,75.83047725723235,0.000999000999000999,0.007992007992007992,0.000999000999000999,0.27472527472527475
0.1,0.8,blackman,7.572357848919206,3.887170915564407,6.890753586212953,7.340834486668064,78.5445710618654,0.000999000999000999,0.03696303696303696,0.000999000999000999,0.2907092907092907
0.1,0.7,boxcar,6.997972209971193,4.51835258635707,7.757144327620537,8.565343133228327,76.52080833876678,0.000999000999000999,0.014985014985014986,0.000999000999000999,0.09490509490509491
0.1,0.7,hann,5.802992295507696,3.9032488883594527,6.972312183197815,11.300299153190736,76.05072113355467,0.000999000999000999,0.028971028971028972,0.000999000999000999,0.004995004995004995
0.1,0.7,blackman,6.142590009741692,3.637699142646441,7.226591713469831,10.481932450990161,75.81503717078232,0.000999000999000999,0.04595404595404595,0.000999000999000999,0.011988011988011988
0.1,0.6,boxcar,8.180659141333575,4.5456597352249215,6.854378551681288,7.827383967228031,76.68432979122869,0.000999000999000999,0.01098901098901099,0.000999000999000999,0.1978021978021978
0.1,0.6,hann,8.507843835239132,4.468233264220469,6.90553007330512,6.906805340416901,78.16417480159913,0.000999000999000999,0.023976023976023976,0.000999000999000999,0.3776223776223776
0.1,0.6,blackman,8.921607737137217,4.634460302280898,6.507904803403027,6.285407312647151,79.35845986141805,0.000999000999000999,0.016983016983016984,0.000999000999000999,0.5254745254745254
0.1,0.5,boxcar,7.42793279202693,4.371349505184155,6.934462994685024,8.248605055412384,75.94225454132317,0.000999000999000999,0.024975024975024976,0.000999000999000999,0.13386613386613386
0.1,0.5,hann,8.458883184567183,4.366645709019591,6.769659263543848,7.5358959537773025,75.6240720859563,0.000999000999000999,0.016983016983016984,0.001998001998001998,0.2057942057942058
0.1,0.5,blackman,9.174640018382656,4.544232645421174,6.724730665590858,6.829191570214271,76.7155090683793,0.000999000999000999,0.014985014985014986,0.000999000999000999,0.35564435564435565
0.1,0.4,boxcar,7.197157794078501,4.275517965265945,7.083999703494976,8.389342292866928,76.73825011624005,0.000999000999000999,0.024975024975024976,0.000999000999000999,0.11888111888111888
0.1,0.4,hann,9.084996924328845,4.418793130614001,7.1884344584969115,5.85267705348222,76.9906323542456,0.000999000999000999,0.01998001998001998,0.000999000999000999,0.6023976023976024
0.1,0.4,blackman,8.75984206666369,4.084381848234349,6.580413243422853,6.5674372028866435,77.7974781946545,0.000999000999000999,0.02097902097902098,0.000999000999000999,0.4255744255744256
0.1,0.3,boxcar,6.727817566551912,4.6339184057794265,8.00038265254004,7.233085317410097,76.24536550366496,0.000999000999000999,0.012987012987012988,0.000999000999000999,0.2727272727272727
0.1,0.3,hann,8.59844496323217,4.18853051618034,6.703787568777569,7.789172937337489,76.32091426997262,0.000999000999000999,0.017982017982017984,0.000999000999000999,0.16683316683316685
0.1,0.3,blackman,9.183862064653441,4.1837008148540376,6.422537748300606,6.901891447160525,77.20863803213548,0.000999000999000999,0.01998001998001998,0.000999000999000999,0.3306693306693307
0.1,0.2,boxcar,7.457993690531158,4.506753686695484,7.313324448227969,8.835303954271401,75.15998637021221,0.000999000999000999,0.017982017982017984,0.000999000999000999,0.07392607392607392
0.1,0.2,hann,8.528239702156696,4.104698796093988,6.798004823112856,7.465512597755467,76.17246565048707,0.000999000999000999,0.015984015984015984,0.000999000999000999,0.21878121878121878
0.1,0.2,blackman,8.463696834763455,3.935800136904477,6.528768355318411,8.019336647961648,76.64632027098445,0.000999000999000999,0.03396603396603397,0.000999000999000999,0.13586413586413587
0.1,0.1,boxcar,6.072042762556749,4.5231559627639095,8.087768070480877,8.616469982341975,75.53414623122023,0.000999000999000999,0.014985014985014986,0.000999000999000999,0.1068931068931069
0.1,0.1,hann,8.035223083410223,4.071400538674886,6.787212119491246,7.710054957337027,76.72862369557056,0.000999000999000999,0.025974025974025976,0.000999000999000999,0.18281718281718282
0.1,0.1,blackman,8.396147137412568,3.9140648356183223,6.5766897501967705,7.830557416899139,76.69600837032016,0.000999000999000999,0.027972027972027972,0.000999000999000999,0.17282717282717283
0.05,1,boxcar,9.405116642890162,3.5516587900078065,6.364225146022588,9.539845861720007,71.44356635111136,0.000999000999000999,0.023976023976023976,0.000999000999000999,0.014985014985014986
0.05,1,hann,10.542727808226157,3.023197494446563,5.317343928139927,10.335448194282323,72.55918194013343,0.000999000999000999,0.053946053946053944,0.000999000999000999,0.004995004995004995
0.05,1,blackman,10.544223354568679,2.8351691722481283,5.29724909328321,10.45587433279276,72.76158523118956,0.000999000999000999,0.07192807192807193,0.000999000999000999,0.003996003996003996
0.05,0.9,boxcar,8.109291946498375,3.8476666123651455,6.389677000229336,9.224651385270844,74.04558892966674,0.000999000999000999,0.03296703296703297,0.000999000999000999,0.03496503496503497
0.05,0.9,hann,11.782059610583323,3.3074929166031226,6.332443513376762,7.149260712632108,74.71772491570388,0.000999000999000999,0.03396603396603397,0.000999000999000999,0.25574425574425574
0.05,0.9,blackman,10.81971544264229,3.16501611231528,6.321340860730176,7.681697690196175,73.10327980153994,0.000999000999000999,0.04295704295704296,0.000999000999000999,0.1018981018981019
0.05,0.8,boxcar,7.142353684493018,3.629040575116043,7.349456664418142,9.813506528798005,73.41405315465376,0.000999000999000999,0.028971028971028972,0.000999000999000999,0.023976023976023976
0.05,0.8,hann,11.895120238440809,2.957208828162434,6.957359392054293,10.143523978332999,70.48259469627436,0.000999000999000999,0.058941058941058944,0.000999000999000999,0.007992007992007992
0.05,0.8,blackman,12.120194626300734,3.0851564452693716,6.126956469032339,10.173853928940709,70.90803737459167,0.000999000999000999,0.04195804195804196,0.000999000999000999,0.005994005994005994
0.05,0.7,boxcar,8.071292521604976,3.572203852403222,6.521943684038386,11.271691463248308,71.53958365568558,0.000999000999000999,0.024975024975024976,0.000999000999000999,0.001998001998001998
0.05,0.7,hann,15.155698716121844,3.627112568480854,5.313004633094345,9.51538743740506,68.36527474488143,0.000999000999000999,0.015984015984015984,0.000999000999000999,0.00999000999000999
0.05,0.7,blackman,13.23941919932505,3.5943357489922563,5.474228251684128,9.695090975342474,69.50976468820596,0.000999000999000999,0.013986013986013986,0.000999000999000999,0.01098901098901099
0.05,0.6,boxcar,8.168935028520975,3.4562468541661127,6.644609474570733,11.388063300717178,71.11936857362308,0.000999000999000999,0.024975024975024976,0.000999000999000999,0.002997002997002997
0.05,0.6,hann,13.71109601700898,3.283632593930206,6.140638704108923,10.150802235892744,68.53612811314134,0.000999000999000999,0.01998001998001998,0.000999000999000999,0.001998001998001998
0.05,0.6,blackman,13.761715333735294,3.0884026134282108,6.01995182269683,10.018086168353422,67.42386572951254,0.000999000999000999,0.029970029970029972,0.000999000999000999,0.004995004995004995
0.05,0.5,boxcar,8.996614972016474,3.581540358366922,6.479952591358811,9.738703651611234,72.43890069801648,0.000999000999000999,0.028971028971028972,0.000999000999000999,0.011988011988011988
0.05,0.5,hann,13.156185828209994,3.330468547469329,5.8219814006235,9.632840485925357,71.36857899255016,0.000999000999000999,0.024975024975024976,0.001998001998001998,0.01098901098901099
0.05,0.5,blackman,13.381599482795572,3.303848622734277,5.551027332230941,10.226222457767545,69.46153705102354,0.000999000999000999,0.025974025974025976,0.000999000999000999,0.002997002997002997
0.05,0.4,boxcar,8.699664735216711,3.539775530361239,7.349645320599568,9.561729643919005,71.63305139832453,0.000999000999000999,0.029970029970029972,0.000999000999000999,0.017982017982017984
0.05,0.4,hann,12.524953733864002,3.4006010311996975,6.385205615353391,10.010505753202722,69.60397110219321,0.000999000999000999,0.01998001998001998,0.000999000999000999,0.007992007992007992
0.05,0.4,blackman,12.329586885124556,3.2886000172234717,6.137787656728837,10.259972822032882,69.26885329407766,0.000999000999000999,0.027972027972027972,0.000999000999000999,0.002997002997002997
0.05,0.3,boxcar,7.8800933295414115,3.6665198046560885,6.61694301356996,11.56146777104117,71.44370645034343,0.000999000999000999,0.024975024975024976,0.000999000999000999,0.001998001998001998
0.05,0.3,hann,12.937130563054641,3.3115678423397696,6.034921230706556,10.240346946796116,70.29937262622592,0.000999000999000999,0.027972027972027972,0.000999000999000999,0.007992007992007992
0.05,0.3,blackman,12.573898561198032,3.231611648585907,6.225879400856824,10.257520536421499,69.53390885310557,0.000999000999000999,0.024975024975024976,0.000999000999000999,0.003996003996003996
0.05,0.2,boxcar,8.66705299370966,3.702741684015763,7.300680684387374,10.152386845583164,71.30106523826538,0.000999000999000999,0.015984015984015984,0.000999000999000999,0.006993006993006993
0.05,0.2,hann,13.051447866766066,3.5839510058176773,6.1820059113641115,9.780979337725029,69.40732159352679,0.000999000999000999,0.023976023976023976,0.000999000999000999,0.004995004995004995
0.05,0.2,blackman,12.89068735281211,3.066442752060603,6.145270942943366,10.461075258847425,68.6566767381859,0.000999000999000999,0.03196803196803197,0.000999000999000999,0.002997002997002997
0.05,0.1,boxcar,8.63704436120345,3.7127625829079873,6.8812104547561255,10.429824162845756,71.86617586803482,0.000999000999000999,0.013986013986013986,0.000999000999000999,0.003996003996003996
0.05,0.1,hann,13.065597083082691,3.4074069961041604,6.04007318977119,10.099132503443219,69.77706366990542,0.000999000999000999,0.029970029970029972,0.000999000999000999,0.005994005994005994
0.05,0.1,blackman,12.893667099733786,3.188018926291752,6.1311063982573595,10.170675684139006,68.89794246120978,0.000999000999000999,0.03496503496503497,0.000999000999000999,0.002997002997002997
0.025,1,boxcar,13.699524822908367,2.7087514721543187,5.259431054240171,11.46161373145788,66.79631242328223,0.000999000999000999,0.04195804195804196,0.000999000999000999,0.000999000999000999
0.025,1,hann,14.852409684044584,1.7156905184564912,5.890340299947245,11.074332043827722,66.63239602741612,0.000999000999000999,0.3356643356643357,0.000999000999000999,0.000999000999000999
0.025,1,blackman,17.107137681371555,1.9178766988225209,5.882678401213492,10.732964540471169,65.42321665234752,0.000999000999000999,0.21078921078921078,0.000999000999000999,0.000999000999000999
0.025,0.9,boxcar,13.058993254554574,2.6864610143718837,5.826286524139986,12.26137113956708,66.64682877379326,0.000999000999000999,0.03396603396603397,0.000999000999000999,0.000999000999000999
0.025,0.9,hann,17.00437759943891,2.7425256598284693,5.995136691995259,10.913504457737593,64.47317539637093,0.000999000999000999,0.04095904095904096,0.000999000999000999,0.000999000999000999
0.025,0.9,blackman,12.941525864846836,4.200138066876237,4.793399674561247,11.378293437736428,72.2068566386397,0.000999000999000999,0.006993006993006993,0.000999000999000999,0.004995004995004995
0.025,0.8,boxcar,12.245238863354285,2.0170320973756195,4.99690943966858,15.281371280885873,64.56656785255298,0.000999000999000999,0.15884115884115885,0.000999000999000999,0.000999000999000999
0.025,0.8,hann,16.189036553301126,2.865578440658831,5.384535835620012,11.122441319642705,67.76893776389562,0.000999000999000999,0.03396603396603397,0.000999000999000999,0.000999000999000999
0.025,0.8,blackman,19.042006027771656,2.314445506040056,5.361092137110492,11.50991998910979,63.124146090051255,0.000999000999000999,0.07192807192807193,0.000999000999000999,0.000999000999000999
0.025,0.7,boxcar,10.461793512699055,3.3685785046132137,5.847559398737542,12.519312107290265,68.61997399100947,0.000999000999000999,0.007992007992007992,0.000999000999000999,0.000999000999000999
0.025,0.7,hann,13.596948617245754,3.453287602811481,4.455134297692214,12.456477836806599,68.69213287466727,0.000999000999000999,0.008991008991008992,0.000999000999000999,0.000999000999000999
0.025,0.7,blackman,17.48457416867603,2.355196654037315,4.5250694088905234,12.855203486195782,63.30451805862107,0.000999000999000999,0.07092907092907093,0.000999000999000999,0.000999000999000999
0.025,0.6,boxcar,11.538923270640463,2.848144759840922,5.377547568152367,13.341769783220315,66.62714735993426,0.000999000999000999,0.027972027972027972,0.000999000999000999,0.000999000999000999
0.025,0.6,hann,15.719573715118656,3.514905498114344,5.640000666912239,10.3737775465035,66.04755953691351,0.000999000999000999,0.008991008991008992,0.000999000999000999,0.001998001998001998
0.025,0.6,blackman,16.127979530473695,2.5492197777418304,5.352092525799467,11.88660231654874,65.80258654865605,0.000999000999000999,0.07092907092907093,0.000999000999000999,0.000999000999000999
0.025,0.5,boxcar,12.827977728765747,2.7941448649261442,5.935824802531397,12.208562150308682,66.46038706107782,0.000999000999000999,0.022977022977022976,0.000999000999000999,0.000999000999000999
0.025,0.5,hann,16.89846447636976,2.8868553330549327,5.010468372833453,10.792833050222377,65.41240471093795,0.000999000999000999,0.017982017982017984,0.000999000999000999,0.000999000999000999
0.025,0.5,blackman,18.045855708857054,2.7188059545578405,4.661175209777663,11.472525024486572,64.1769061455042,0.000999000999000999,0.03196803196803197,0.000999000999000999,0.000999000999000999
0.025,0.4,boxcar,11.61870938606309,2.570725094249801,5.671800021899519,13.280439445222722,66.55692881111608,0.000999000999000999,0.060939060939060936,0.000999000999000999,0.000999000999000999
0.025,0.4,hann,17.165000212027675,2.808695659055921,5.57482861437668,10.6633690220444,64.9292318163234,0.000999000999000999,0.024975024975024976,0.000999000999000999,0.001998001998001998
0.025,0.4,blackman,18.621050320703212,2.5151020769175068,5.092873502595267,11.568750506065914,62.754828646413685,0.000999000999000999,0.029970029970029972,0.000999000999000999,0.000999000999000999
0.025,0.3,boxcar,11.421116278323243,2.8606808332401754,5.986041954800063,12.063318529824807,67.88168946317529,0.000999000999000999,0.024975024975024976,0.000999000999000999,0.000999000999000999
0.025,0.3,hann,17.12321500546186,2.7684966418410335,5.263554466405167,10.957084681954225,64.81424213563183,0.000999000999000999,0.03196803196803197,0.000999000999000999,0.000999000999000999
0.025,0.3,blackman,17.039063443331255,2.8351657391801726,5.273148517698419,11.667279676695705,63.89546533805519,0.000999000999000999,0.025974025974025976,0.000999000999000999,0.000999000999000999
0.025,0.2,boxcar,11.94620463569945,2.926266566741591,5.846520214217331,12.618638329163707,66.70116957036842,0.000999000999000999,0.03396603396603397,0.000999000999000999,0.000999000999000999
0.025,0.2,hann,16.441822662717087,2.7860091597994328,5.566814134742345,11.422967266579104,64.43387747982756,0.000999000999000999,0.03796203796203796,0.000999000999000999,0.000999000999000999
0.025,0.2,blackman,17.479333201135123,2.6595959969984566,5.074355341086043,12.142291168004679,62.846361646978124,0.000999000999000999,0.027972027972027972,0.000999000999000999,0.000999000999000999
0.025,0.1,boxcar,11.599617154773252,2.9859109868850533,5.993571097004241,11.447608652250372,67.89565963211531,0.000999000999000999,0.03296703296703297,0.000999000999000999,0.000999000999000999
0.025,0.1,hann,16.94507432899406,2.8680571310404535,5.254948044585799,12.091139880578526,63.017985984483616,0.000999000999000999,0.02097902097902098,0.000999000999000999,0.000999000999000999
0.025,0.1,blackman,18.10481271469588,2.8278197111122005,4.932117932997197,12.645912646214763,61.888454700995595,0.000999000999000999,0.029970029970029972,0.000999000999000999,0.000999000999000999
0.01,1,boxcar,15.512501618153044,2.748263988206525,5.26258229750651,13.344340276342548,63.83967889548384,0.000999000999000999,0.01898101898101898,0.000999000999000999,0.000999000999000999
0.01,1,hann,23.127698998023387,1.6969736316999238,3.8187815463650514,12.459720157255822,60.396133513356546,0.000999000999000999,0.2727272727272727,0.000999000999000999,0.000999000999000999
0.01,1,blackman,25.616318390945665,1.5942253207753194,3.0380372348373257,13.305711072187432,57.69026657162267,0.000999000999000999,0.2987012987012987,0.001998001998001998,0.000999000999000999
0.01,0.9,boxcar,15.231205602888048,2.6958463363005483,4.610072634340603,12.46468381110519,64.95415404062699,0.000999000999000999,0.028971028971028972,0.000999000999000999,0.000999000999000999
0.01,0.9,hann,22.796286799488126,2.116168632794329,4.4616600684387135,13.505154841578793,59.774463738615594,0.000999000999000999,0.10589410589410589,0.000999000999000999,0.000999000999000999
0.01,0.9,blackman,25.771500792323376,1.9740430258188741,3.60148713762968,14.111232725319892,56.36500910485128,0.000999000999000999,0.11188811188811189,0.001998001998001998,0.000999000999000999
0.01,0.8,boxcar,14.708758160516794,2.8213468132099644,4.889747006640009,12.104930679026529,65.63602211766077,0.000999000999000999,0.02197802197802198,0.000999000999000999,0.000999000999000999
0.01,0.8,hann,22.92385429909691,2.0227425571721613,3.5897118376835118,12.819473604025456,60.73487432216568,0.000999000999000999,0.12987012987012986,0.000999000999000999,0.000999000999000999
0.01,0.8,blackman,23.003454358389966,2.3761360103316442,3.1886787771275302,13.187192476889068,60.16488006093817,0.000999000999000999,0.05094905094905095,0.000999000999000999,0.000999000999000999
0.01,0.7,boxcar,12.705609854883877,2.734213943508044,5.026117201501936,13.088249803959373,66.68276583788597,0.000999000999000999,0.026973026973026972,0.000999000999000999,0.000999000999000999
0.01,0.7,hann,22.371957649071206,1.9179490155469534,4.027119149008308,13.15868002227899,59.699489264649685,0.000999000999000999,0.13086913086913088,0.000999000999000999,0.000999000999000999
0.01,0.7,blackman,24.75986130544644,1.9700519014812619,3.5062236977274153,14.394329334503746,57.06883881474558,0.000999000999000999,0.10589410589410589,0.001998001998001998,0.000999000999000999
0.01,0.6,boxcar,14.09856274929722,2.8149459406805986,5.1241931480837755,12.141940056781504,65.76337107755337,0.000999000999000999,0.012987012987012988,0.000999000999000999,0.000999000999000999
0.01,0.6,hann,22.36810327418986,1.9595444127116093,3.9408447667857045,13.1007158813687,59.47274891243871,0.000999000999000999,0.12087912087912088,0.000999000999000999,0.000999000999000999
0.01,0.6,blackman,25.756536787904704,2.4571068992242053,3.0959612192069264,13.215765746582106,56.91243402626082,0.000999000999000999,0.03896103896103896,0.000999000999000999,0.000999000999000999
0.01,0.5,boxcar,15.408801461080406,2.8781463515885375,5.302487539148054,12.548565696087202,64.11704792094054,0.000999000999000999,0.014985014985014986,0.000999000999000999,0.000999000999000999
0.01,0.5,hann,22.4891148753305,1.8766748086933256,3.7054886639992595,12.830318788197612,61.38716532343441,0.000999000999000999,0.1838161838161838,0.000999000999000999,0.000999000999000999
0.01,0.5,blackman,24.99383673144557,2.380038519364085,3.2331736544089953,12.355093369784386,58.273033886608914,0.000999000999000999,0.04595404595404595,0.001998001998001998,0.000999000999000999
0.01,0.4,boxcar,13.838684444352866,2.654062805931743,4.948547840301594,12.716534342013075,65.85621558197172,0.000999000999000999,0.02097902097902098,0.000999000999000999,0.000999000999000999
0.01,0.4,hann,23.95462994144629,2.052621703726593,3.7635604477064066,12.390580716118693,58.2904482483779,0.000999000999000999,0.08091908091908091,0.000999000999000999,0.000999000999000999
0.01,0.4,blackman,24.85681288885526,2.430660031234205,3.423797753829326,13.669405726188769,56.18744184578773,0.000999000999000999,0.03496503496503497,0.000999000999000999,0.000999000999000999
0.01,0.3,boxcar,14.992597596047313,2.601480697744128,5.176190549605133,12.311440561830711,64.87683815202637,0.000999000999000999,0.027972027972027972,0.000999000999000999,0.000999000999000999
0.01,0.3,hann,23.000278578312518,1.922740439775672,3.9824861087152774,12.852646875372539,59.27164448134694,0.000999000999000999,0.15184815184815184,0.000999000999000999,0.000999000999000999
0.01,0.3,blackman,25.078698139111527,2.0158800252146922,3.224227929524426,13.835375322364069,56.52098846283413,0.000999000999000999,0.1068931068931069,0.000999000999000999,0.000999000999000999
0.01,0.2,boxcar,14.170765752486236,2.688245967823559,5.100823682978714,12.448726299241011,65.5341691338822,0.000999000999000999,0.022977022977022976,0.000999000999000999,0.000999000999000999
0.01,0.2,hann,23.02543093544231,2.226139546679699,3.9875859382655783,12.889942569306537,58.13860836958023,0.000999000999000999,0.052947052947052944,0.000999000999000999,0.000999000999000999
0.01,0.2,blackman,24.740784763957894,2.4059831014672346,3.4951598854532326,13.92692951790438,55.96347707829481,0.000999000999000999,0.028971028971028972,0.000999000999000999,0.000999000999000999
0.01,0.1,boxcar,14.524551716912937,2.568610024084798,5.1617800633147946,12.438863437277545,65.30339099397743,0.000999000999000999,0.03196803196803197,0.000999000999000999,0.000999000999000999
0.01,0.1,hann,22.29510360972606,2.172106319994986,3.912024863588278,12.942148130389,59.03223058866737,0.000999000999000999,0.07392607392607392,0.000999000999000999,0.000999000999000999
0.01,0.1,blackman,24.465715376672918,2.325461174883052,3.45960514750887,13.92190960742607,55.95500585000222,0.000999000999000999,0.04095904095904096,0.000999000999000999,0.000999000999000999
